Date,Open,High,Low,Close,Adj Close,Volume
1929-07-25,28.770000,28.770000,28.770000,28.770000,28.770000,0
1929-07-26,28.660000,28.660000,28.660000,28.660000,28.660000,0
1929-07-29,28.180000,28.180000,28.180000,28.180000,28.180000,0
1929-07-30,28.500000,28.500000,28.500000,28.500000,28.500000,0
1929-07-31,28.879999,28.879999,28.879999,28.879999,28.879999,0
1929-08-01,29.080000,29.080000,29.080000,29.080000,29.080000,0
1929-08-02,29.559999,29.559999,29.559999,29.559999,29.559999,0
1929-08-05,29.540001,29.540001,29.540001,29.540001,29.540001,0
1929-08-06,29.430000,29.430000,29.430000,29.430000,29.430000,0
1929-08-07,29.129999,29.129999,29.129999,29.129999,29.129999,0
1929-08-08,29.469999,29.469999,29.469999,29.469999,29.469999,0
1929-08-09,28.379999,28.379999,28.379999,28.379999,28.379999,0
1929-08-12,29.270000,29.270000,29.270000,29.270000,29.270000,0
1929-08-13,29.530001,29.530001,29.530001,29.530001,29.530001,0
1929-08-14,29.620001,29.620001,29.620001,29.620001,29.620001,0
1929-08-15,29.670000,29.670000,29.670000,29.670000,29.670000,0
1929-08-16,30.219999,30.219999,30.219999,30.219999,30.219999,0
1929-08-19,30.500000,30.500000,30.500000,30.500000,30.500000,0
1929-08-20,30.680000,30.680000,30.680000,30.680000,30.680000,0
1929-08-21,30.549999,30.549999,30.549999,30.549999,30.549999,0
1929-08-22,30.790001,30.790001,30.790001,30.790001,30.790001,0
1929-08-23,31.090000,31.090000,31.090000,31.090000,31.090000,0
1929-08-26,31.070000,31.070000,31.070000,31.070000,31.070000,0
1929-08-27,31.049999,31.049999,31.049999,31.049999,31.049999,0
1929-08-28,30.990000,30.990000,30.990000,30.990000,30.990000,0
1929-08-29,31.290001,31.290001,31.290001,31.290001,31.290001,0
1929-08-30,31.709999,31.709999,31.709999,31.709999,31.709999,0
1929-09-03,31.820000,31.820000,31.820000,31.820000,31.820000,0
1929-09-04,31.719999,31.719999,31.719999,31.719999,31.719999,0
1929-09-05,31.020000,31.020000,31.020000,31.020000,31.020000,0
1929-09-06,31.830000,31.830000,31.830000,31.830000,31.830000,0
1929-09-09,31.670000,31.670000,31.670000,31.670000,31.670000,0
1929-09-10,31.100000,31.100000,31.100000,31.100000,31.100000,0
1929-09-11,31.530001,31.530001,31.530001,31.530001,31.530001,0
1929-09-12,31.170000,31.170000,31.170000,31.170000,31.170000,0
1929-09-13,31.379999,31.379999,31.379999,31.379999,31.379999,0
1929-09-16,31.860001,31.860001,31.860001,31.860001,31.860001,0
1929-09-17,31.600000,31.600000,31.600000,31.600000,31.600000,0
1929-09-18,31.680000,31.680000,31.680000,31.680000,31.680000,0
1929-09-19,31.730000,31.730000,31.730000,31.730000,31.730000,0
1929-09-20,31.389999,31.389999,31.389999,31.389999,31.389999,0
1929-09-23,31.379999,31.379999,31.379999,31.379999,31.379999,0
1929-09-24,30.799999,30.799999,30.799999,30.799999,30.799999,0
1929-09-25,30.850000,30.850000,30.850000,30.850000,30.850000,0
1929-09-26,31.129999,31.129999,31.129999,31.129999,31.129999,0
1929-09-27,30.270000,30.270000,30.270000,30.270000,30.270000,0
1929-09-30,30.160000,30.160000,30.160000,30.160000,30.160000,0
1929-10-01,29.980000,29.980000,29.980000,29.980000,29.980000,0
1929-10-02,30.200001,30.200001,30.200001,30.200001,30.200001,0
1929-10-03,28.950001,28.950001,28.950001,28.950001,28.950001,0
1929-10-04,28.650000,28.650000,28.650000,28.650000,28.650000,0
1929-10-07,30.440001,30.440001,30.440001,30.440001,30.440001,0
1929-10-08,30.340000,30.340000,30.340000,30.340000,30.340000,0
1929-10-09,30.270000,30.270000,30.270000,30.270000,30.270000,0
1929-10-10,30.809999,30.809999,30.809999,30.809999,30.809999,0
1929-10-11,30.760000,30.760000,30.760000,30.760000,30.760000,0
1929-10-14,30.549999,30.549999,30.549999,30.549999,30.549999,0
1929-10-15,30.299999,30.299999,30.299999,30.299999,30.299999,0
1929-10-16,29.240000,29.240000,29.240000,29.240000,29.240000,0
1929-10-17,29.690001,29.690001,29.690001,29.690001,29.690001,0
1929-10-18,28.840000,28.840000,28.840000,28.840000,28.840000,0
1929-10-21,27.730000,27.730000,27.730000,27.730000,27.730000,0
1929-10-22,28.270000,28.270000,28.270000,28.270000,28.270000,0
1929-10-23,26.600000,26.600000,26.600000,26.600000,26.600000,0
1929-10-24,25.750000,25.750000,25.750000,25.750000,25.750000,0
1929-10-25,26.120001,26.120001,26.120001,26.120001,26.120001,0
1929-10-28,22.740000,22.740000,22.740000,22.740000,22.740000,0
1929-10-29,20.430000,20.430000,20.430000,20.430000,20.430000,0
1929-10-30,22.990000,22.990000,22.990000,22.990000,22.990000,0
1929-10-31,24.150000,24.150000,24.150000,24.150000,24.150000,0
1929-11-04,22.879999,22.879999,22.879999,22.879999,22.879999,0
1929-11-06,20.610001,20.610001,20.610001,20.610001,20.610001,0
1929-11-07,21.370001,21.370001,21.370001,21.370001,21.370001,0
1929-11-08,21.180000,21.180000,21.180000,21.180000,21.180000,0
1929-11-11,19.860001,19.860001,19.860001,19.860001,19.860001,0
1929-11-12,18.730000,18.730000,18.730000,18.730000,18.730000,0
1929-11-13,17.660000,17.660000,17.660000,17.660000,17.660000,0
1929-11-14,19.240000,19.240000,19.240000,19.240000,19.240000,0
1929-11-15,20.299999,20.299999,20.299999,20.299999,20.299999,0
1929-11-18,20.090000,20.090000,20.090000,20.090000,20.090000,0
1929-11-19,20.700001,20.700001,20.700001,20.700001,20.700001,0
1929-11-20,21.270000,21.270000,21.270000,21.270000,21.270000,0
1929-11-21,21.610001,21.610001,21.610001,21.610001,21.610001,0
1929-11-22,21.530001,21.530001,21.530001,21.530001,21.530001,0
1929-11-25,21.280001,21.280001,21.280001,21.280001,21.280001,0
1929-11-26,20.660000,20.660000,20.660000,20.660000,20.660000,0
1929-11-27,20.920000,20.920000,20.920000,20.920000,20.920000,0
1929-12-02,20.950001,20.950001,20.950001,20.950001,20.950001,0
1929-12-03,21.650000,21.650000,21.650000,21.650000,21.650000,0
1929-12-04,22.049999,22.049999,22.049999,22.049999,22.049999,0
1929-12-05,21.870001,21.870001,21.870001,21.870001,21.870001,0
1929-12-06,22.450001,22.450001,22.450001,22.450001,22.450001,0
1929-12-09,22.400000,22.400000,22.400000,22.400000,22.400000,0
1929-12-10,22.570000,22.570000,22.570000,22.570000,22.570000,0
1929-12-11,22.379999,22.379999,22.379999,22.379999,22.379999,0
1929-12-12,21.170000,21.170000,21.170000,21.170000,21.170000,0
1929-12-13,21.700001,21.700001,21.700001,21.700001,21.700001,0
1929-12-16,21.330000,21.330000,21.330000,21.330000,21.330000,0
1929-12-17,21.559999,21.559999,21.559999,21.559999,21.559999,0
1929-12-18,21.420000,21.420000,21.420000,21.420000,21.420000,0
1929-12-19,20.850000,20.850000,20.850000,20.850000,20.850000,0
1929-12-20,20.160000,20.160000,20.160000,20.160000,20.160000,0
1929-12-23,20.260000,20.260000,20.260000,20.260000,20.260000,0
1929-12-24,20.389999,20.389999,20.389999,20.389999,20.389999,0
1929-12-26,20.840000,20.840000,20.840000,20.840000,20.840000,0
1929-12-27,20.820000,20.820000,20.820000,20.820000,20.820000,0
1929-12-30,20.889999,20.889999,20.889999,20.889999,20.889999,0
1929-12-31,21.450001,21.450001,21.450001,21.450001,21.450001,0
